WEAPON_SOURCE_COUNTRY,WEAPON_DEPLOYMENT_LOCATION,Data.Source,Location.Cordinates.Latitude,Location.Cordinates.Longitude,Data.Magnitude.Body,Data.Magnitude.Surface,Location.Cordinates.Depth,Data.Yeild.Lower,Data.Yeild.Upper,data_Purpose,Data.Name,Data.Type,Date.Day,Date.Month,Date_Year
USA,Nts,ISC,37.3,-116.33,6.2,5.5,1.451,200,1000,wr,Muenster,Shaft,3,1,1976
USSR,Semi Kazakh,ISC,49.8,78.25,5.2,0,0,0.001,20,wr,Nan,Tunnel,15,1,1976
CHINA,Lop Nor,DOE,41.5,89,0,0,0,0,20,wr,Nan,Atmosph,23,1,1976
USA,Nts,ISC,37.07,-116.03,5.6,0,0.64,20,200,wr,Keelson,Shaft,4,2,1976
USA,Nts,ISC,37.11,-116.04,5.6,0,0.655,20,200,wr,Esrom,Shaft,4,2,1976
USA,Nts,UGS,37.271,-116.488,6.3,5.5,1.219,200,1000,wr,Fontina,Shaft,12,2,1976
USA,Nts,ISC,37.24,-116.42,5.8,0,1.167,200,500,wr,Cheshire,Shaft,14,2,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Shallows,Shaft,26,2,1976
USA,Nts,ISC,37.31,-116.36,5.8,0,0.869,200,500,wr,Estuary,Shaft,9,3,1976
USA,Nts,ISC,37.31,-116.47,6.2,5.3,1.237,500,1000,wr,Colby,Shaft,14,3,1976
USA,Nts,ISC,37.26,-116.31,6,4.5,0.879,200,500,wr,Pool,Shaft,17,3,1976
USA,Nts,ISC,37.11,-116.05,5.8,4.2,0.78,200,500,wr,Strait,Shaft,17,3,1976
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,17,3,1976
USSR,Azgir Kazakh,MTM,48,47,0,0,0,0,10,Pne,Nan,Shaft,29,3,1976
FRANCE,Mururoa,HFS,-22,-139,0,0,0,0,5,wr,Patrocole,Shaft/Gr,3,4,1976
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,10,4,1976
USSR,Semi Kazakh,ISC,49.84,78.18,5.1,0,0,0.001,20,wr,Nan,Shaft,21,4,1976
USSR,Semi Kazakh,ISC,49.89,78.83,5.3,0,0,0.001,20,wr,Nan,Tunnel,21,4,1976
USA,Nts,ISC,37.19,-116.25,4.7,0,0,0,20,We,Mighty Epic,Tunnel,12,5,1976
USSR,Semi Kazakh,ISC,49.84,77.97,5,0,0,0.001,20,wr,Nan,Tunnel,19,5,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Rivoli,Shaft,20,5,1976
USSR,Semi Kazakh,ISC,49.98,79.07,5.3,0,0,0.001,20,wr,Nan,Shaft,9,6,1976
USSR,Semi Kazakh,ISC,49.85,78.97,5.8,0,0,20,150,wr,Nan,Shaft,4,7,1976
FRANCE,Mururoa,ISC,-22.1,-138.7,5,0,0,0,20,wr,Menelas,Shaft/Gr,11,7,1976
FRANCE,Mururoa,HFS,-22,-139,0,0,0,0,0,Se,Calypso,Shaft/Gr,22,7,1976
USSR,Semi Kazakh,ISC,49.8,78.08,5.1,0,0,0.001,20,wr,Nan,Tunnel,23,7,1976
USA,Nts,ISC,37.07,-116.04,5.3,0,0,20,150,wr,Billet,Shaft,27,7,1976
USSR,Azgir Kazakh,ISC,47.81,48.1,5.9,4.4,0,58,58,Pne,Nan,Shaft,29,7,1976
USSR,Semi Kazakh,HFS,49.9,77.7,0,0,0,0.001,20,wr,Nan,Shaft,4,8,1976
UK,Nts,ISC,37.13,-116.08,5.3,4.2,0,20,150,wr,Banon,Shaft,26,8,1976
USSR,Semi Kazakh,ISC,49.95,78.98,5.8,0,0,20,150,wr,Nan,Shaft,28,8,1976
CHINA,Lop Nor,DOE,41.5,89,0,0,0,20,200,wr,Nan,Atmosph,26,9,1976
USSR,Nz Russ,ISC,73.41,54.5,5.8,0,0,20,150,wr,Nan,Tunnel,29,9,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Gouda,Shaft,6,10,1976
CHINA,Lop Nor,ISC,41.64,88.21,4.9,0,0,10,20,wr,Nan,Ug,17,10,1976
USSR,Nz Russ,ISC,73.4,54.47,5.1,0,0,0,20,Sa,Nan,Tunnel,20,10,1976
USSR,Semi Kazakh,ISC,49.98,78.2,4.9,0,0,0.001,20,We,Nan,Tunnel,30,10,1976
FRANCE,Mururoa,SPA,-22,-138,0,0,0,0,5,wr,Ulysse A,Shaft/Gr,30,10,1976
USSR,Jakuts Russ,ISC,61.52,112.73,5.3,0,0,15,15,Pne,Oka,Shaft,5,11,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Sprit,Shaft,10,11,1976
CHINA,Lop Nor,ISC,40.78,89.66,4.6,0,0,2000,8000,wr,Nan,Airdrop,17,11,1976
USSR,Semi Kazakh,ISC,49.97,79.01,5.8,0,0,20,150,wr,Nan,Shaft,23,11,1976
USA,Nts,ISC,37.13,-116.08,0,0,0.317,0,20,wr,Chevre,Shaft,23,11,1976
FRANCE,Mururoa,HFS,-22,-139,0,0,0,0,5,wr,Astyanax,Shaft/Gr,5,12,1976
USSR,Semi Kazakh,ISC,49.87,78.89,5.9,0,0,0.001,150,wr,Nan,Shaft,7,12,1976
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,7,12,1976
USA,Nts,ISC,37.08,-116,4.9,0,0.427,0,20,wr,Redmud,Shaft,8,12,1976
USA,Nts,ISC,37.12,-116.07,0,0,0.331,0,20,wr,Asiago,Shaft,21,12,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Sutter,Shaft,21,12,1976
USA,Nts,ISC,37.1,-116.04,5.5,0,0.64,20,150,wr,Rudder,Shaft,28,12,1976
USSR,Semi Kazakh,ISC,49.8,78.15,5.2,4.2,0,0.001,20,wr,Nan,Tunnel,30,12,1976
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Cove/Oarlock,Shaft,16,2,1977
FRANCE,Mururoa,ISC,-22.14,-138.72,5.2,0,0,0,20,wr,Ulysse B,Shaft/Gr,19,2,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Dofino/-Lawton,Shaft,8,3,1977
FRANCE,Mururoa,ISC,-21.89,-138.96,5.8,0,0,0,150,wr,Nestor,Shaft/Gr,19,3,1977
USSR,Semi Kazakh,ISC,49.79,78.15,5.4,0,0,20,150,wr,Nan,Shaft,29,3,1977
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,20,Sam,Nan,Tunnel,29,3,1977
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Oedipe,Shaft/Gr,2,4,1977
USA,Nts,UGS,37.12,-116.062,5.6,5.3,0.69,20,150,wr,Marsilly,Shaft,5,4,1977
USSR,Semi Kazakh,ISC,49.85,78.16,5.1,0,0,0.001,20,wr,Nan,Tunnel,25,4,1977
USA,Nts,ISC,37.09,-116.03,5.4,4.2,0.594,20,150,wr,Bulkhead,Shaft,27,4,1977
USA,Nts,ISC,37.1,-116.06,5.3,0,0.564,20,150,wr,Crewline,Shaft,25,5,1977
USSR,Semi Kazakh,ISC,49.86,78.84,5.8,0,0,20,150,wr,Nan,Shaft,29,5,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Forefoot,Shaft,2,6,1977
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Andromaque,Shaft/Gr,28,6,1977
USSR,Semi Kazakh,ISC,49.96,78.91,5.3,5.2,0,0.001,20,wr,Nan,Shaft,29,6,1977
FRANCE,Mururoa,ISC,-22.4,-139,5.2,0,0,0,20,wr,Ajax,Shaft/Gr,6,7,1977
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Clytemnestre,Shaft/Gr,12,7,1977
USSR,Krasno Russ,ISC,69.54,90.51,5,0,0,15,15,Pne,Meteorit,Shaft,26,7,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Carnelian,Shaft,28,7,1977
USSR,Semi Kazakh,ISC,49.73,78.09,5.1,0,0,0.001,20,wr,Nan,Tunnel,30,7,1977
USA,Nts,ISC,37.09,-116.01,5,5.7,0.518,20,150,wr,Strake,Shaft,4,8,1977
USSR,Chita Russ,ISC,50.95,110.78,5.2,0,0,8.5,8.5,Pne,Meteorit,Shaft,11,8,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Flotost,Shaft,16,8,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Gruyere/-G,Shaft,16,8,1977
USSR,Semi Kazakh,ISC,49.82,78.14,5,0,0,0.001,20,wr,Nan,Tunnel,17,8,1977
USA,Nts,ISC,37.11,-116.05,5.6,0,0.701,20,150,wr,Scantling,Shaft,19,8,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Scupper,Shaft,19,8,1977
USSR,Krasno Russ,ISC,64.13,99.62,5,0,0,8.5,8.5,Pne,Meteorit,Shaft,21,8,1977
USSR,Nz Russ,ISC,73.37,54.41,5.7,0,0,0.001,150,wr,Nan,Tunnel,1,9,1977
USSR,Semi Kazakh,ISC,50.05,78.93,5.8,0,0,0.001,150,Fms,Nan,Shaft,5,9,1977
USSR,Irkuts Russ,ISC,57.29,106.23,4.8,0,0,7.6,7.6,Pne,Meteorit,Shaft,10,9,1977
USA,Nts,ISC,37,-116,4.5,0,0.381,0,20,wr,Ebbtide,Shaft,15,9,1977
CHINA,Lop Nor,DOE,41.5,89,0,0,0,0,20,wr,Nan,Atmosph,17,9,1977
USA,Nts,ISC,37.1,-116.1,4.8,0,0.53,20,150,wr,Coulommiers,Shaft,27,9,1977
USSR,Azgir Kazakh,ISC,47.85,48.13,5,0,0,10,10,Pne,Nan,Shaft,30,9,1977
USSR,Nz Russ,ISC,73.47,54,4.5,0,0,0.001,20,wr,Nan,Tunnel,9,10,1977
USSR,Azgir Kazakh,MTM,48,47,0,0,0,0.1,0.1,Pne,Nan,Shaft,14,10,1977
USA,Nts,ISC,37.1,-116.3,4.4,0,0.381,0,20,wr,Bobstay,Shaft,26,10,1977
USSR,Semi Kazakh,ISC,49.78,78.16,5.5,0,0,0.001,20,Fms,Nan,Tunnel,29,10,1977
USSR,Semi Kazakh,ISC,50.06,78.87,5.6,0,0,20,150,wr,Nan,Shaft,29,10,1977
USSR,Azgir Kazakh,MTM,48,47,0,0,0,0.01,0.01,Pne,Nan,Shaft,30,10,1977
USA,Nts,ISC,37.19,-116.21,4.7,0,0.385,0,20,We,Hybla Gold,Tunnel,1,11,1977
USA,Nts,ISC,37.07,-116.05,5.7,4,0.701,20,150,wr,Sandreef,Shaft,9,11,1977
FRANCE,Mururoa,WTN,-22,-139,5,0,0,0,5,wr,Oreste,Shaft/Gr,12,11,1977
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,12,11,1977
USA,Nts,ISC,37.02,-116.02,4.7,0,0.372,0,20,wr,Seamount,Shaft,17,11,1977
FRANCE,Mururoa,ISC,-21.86,-138.94,6,4.5,0,0,150,wr,Enee,Shaft/Gr,24,11,1977
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,27,11,1977
USSR,Semi Kazakh,ISC,49.93,78.89,6,3.5,0,0.001,150,wr,Nan,Shaft,30,11,1977
USA,Nts,ISC,37.13,-116.09,5.7,0,0.668,20,150,wr,Farallones,Shaft,14,12,1977
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Rib,Shaft,14,12,1977
FRANCE,Mururoa,WTN,-22,-139,4.9,0,0,0,5,wr,Laocoon,Shaft/Gr,17,12,1977
USSR,Semi Kazakh,ISC,49.85,78.14,4.9,0,0,0.001,20,wr,Nan,Tunnel,26,12,1977
USSR,Semi Kazakh,MTU,50,78,0,0,0,0,20,wr,Nan,Tunnel,26,12,1977
USA,Nts,ISC,37.1,-116,3.8,0,0,0,20,wr,Campos,Shaft,13,2,1978
USA,Nts,ISC,37.12,-116.06,5.6,0,0.658,20,150,wr,Reblochon,Shaft,23,2,1978
FRANCE,Mururoa,WTN,-22,-139,4,0,0,0,5,wr,Plypheme,Shaft/Gr,27,2,1978
CHINA,Lop Nor,HFS,41.5,89,0,0,0,6,20,wr,Nan,Atmosph,15,3,1978
USA,Nts,ISC,37.01,-116.1,3.9,0,0,0,20,wr,Karab,Shaft,16,3,1978
USSR,Semi Kazakh,ISC,49.94,77.79,5.2,0,0,0.001,20,wr,Nan,Shaft,19,3,1978
FRANCE,Mururoa,ISC,-22,-138.7,4.8,0,0,0,5,wr,Pylade,Shaft/Gr,22,3,1978
USA,Nts,ISC,37.1,-116.05,5.6,0,0.64,20,150,We,Iceberg,Shaft,23,3,1978
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Topmast,Shaft,23,3,1978
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Hecube,Shaft/Gr,25,3,1978
USSR,Semi Kazakh,ISC,49.71,78.06,5.6,0,0,0.001,20,wr,Nan,Tunnel,26,3,1978
UK,Nts,ISC,37.3,-116.33,5.3,0,0.633,20,150,wr,Fondutta,Shaft,11,4,1978
USA,Nts,ISC,37.23,-116.37,5,4.5,0.611,20,150,wr,Backbeach,Shaft,11,4,1978
USSR,Semi Kazakh,ISC,49.72,78.18,5.2,3.6,0,0.001,20,wr,Nan,Tunnel,22,4,1978
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Asco,Shaft,25,4,1978
USA,Nts,DOE,37,-116,0,0,0,0,0,wr,Transom,Shaft,10,5,1978
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,24,5,1978
USSR,Semi Kazakh,ISC,49.89,78.2,4.7,0,0,0.001,20,We,Nan,Tunnel,29,5,1978
USA,Nts,UGS,37.034,-116.037,0,0,0,0,20,wr,Jackpots,Shaft,1,6,1978
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,2,6,1978
USSR,Semi Kazakh,ISC,49.88,78.81,5.9,4.4,0,20,150,wr,Nan,Shaft,11,6,1978
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,20,wr,Xanthos,Shaft/Gr,1,7,1978
USSR,Semi Kazakh,ISC,49.84,78.91,5.8,3.7,0,20,150,wr,Nan,Shaft,5,7,1978
USA,Nts,UGS,37.1,-116.01,4,0,0,0,20,wr,Satz,Shaft,7,7,1978
USA,Nts,ISC,37.08,-116.04,5.6,4.1,0.564,20,150,wr,Lowball,Shaft,12,7,1978
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Ares,Shaft/Gr,19,7,1978
FRANCE,Mururoa,WTN,-22,-139,4.9,0,0,0,5,wr,Idomenee,Shaft/Gr,26,7,1978
USSR,Semi Kazakh,ISC,49.73,78.15,5.7,0,0,0.001,150,wr,Nan,Tunnel,28,7,1978
USSR,Jakuts Russ,ISC,63.65,125.34,5.6,3.8,0,22,22,Pne,Kraton,Shaft,9,8,1978
USSR,Nz Russ,ISC,73.31,54.7,5.9,4.3,0,0.001,150,Fms,Nan,Tunnel,10,8,1978
USSR,Jakuts Russ,ISC,65.87,112.56,5.1,3.7,0,22,22,Pne,Kraton,Shaft,24,8,1978
USSR,Semi Kazakh,ISC,49.82,78.1,5.2,0,0,0,20,We,Nan,Tunnel,29,8,1978
USSR,Semi Kazakh,ISC,49.98,79.02,5.9,4,0,20,150,wr,Nan,Shaft,29,8,1978
USA,Nts,ISC,37.27,-116.36,5.6,0,0.681,20,150,wr,Panir,Shaft,31,8,1978
USSR,Azgir Kazakh,MTM,48,47,0,0,0,0.08,0.08,Pne,Nan,Shaft,12,9,1978
USA,Nts,ISC,37.21,-116.21,4.6,0,0.388,0,20,We,Diablohawk,Tunnel,13,9,1978
USSR,Semi Kazakh,ISC,49.91,78.94,6,4.4,0,20,150,wr,Nan,Shaft,15,9,1978
USSR,Semi Kazakh,ISC,49.89,78.4,4.3,0,0,0.001,20,We,Nan,Tunnel,20,9,1978
USSR,Krasno Russ,ISC,66.53,86.26,5.2,0,0,15,15,Pne,Kraton,Tunnel,21,9,1978
USSR,Nz Russ,ISC,73.38,54.44,5.6,4.4,0,0,150,Sam,Nan,Tunnel,27,9,1978
USA,Nts,ISC,37.08,-116.05,5,0,0.442,20,150,wr,Draughts,Shaft,27,9,1978
USA,Nts,ISC,37.07,-116.02,5.7,4.1,0.64,20,150,wr,Rummy,Shaft,27,9,1978
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Cremino,Shaft,27,9,1978
USSR,Jakuts Ruse,ISC,61.53,112.87,5.2,0,0,15,15,Pne,Vyatka,Tunnel,7,10,1978
CHINA,Lop Nor,ISC,41.42,88.66,4.9,0,0,0,20,wr,Nan,Ug,14,10,1978
USSR,Semi Kazakh,ISC,49.72,78.21,5.2,0,0,0.001,20,We,Nan,Tunnel,15,10,1978
USSR,Azgir Kazakh,ISC,47.81,48.09,5.8,4.5,0,0.001,150,Pne,Nan,Shaft,17,10,1978
USSR,Tyumen Russ,ISC,63.21,63.26,5.5,3.7,0,22,22,Pne,Kraton,Shaft,17,10,1978
USSR,Semi Kazakh,ISC,49.76,78.12,5.2,0,0,0.001,20,Fms,Nan,Tunnel,31,10,1978
USA,Nts,ISC,37.29,-116.3,4.2,0,0.576,0,20,We,Emmenthal,Shaft,2,11,1978
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,150,wr,Schedios,Shaft/Gr,2,11,1978
USSR,Semi Kazakh,ISC,50.03,78.98,5.6,4.2,0,0.001,150,We,Nan,Shaft,4,11,1978
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Aphrodite,Shaft/Gr,14,11,1978
UK,Nts,ISC,37.13,-116.08,5.2,0,0.542,20,150,We,Quargel,Shaft,18,11,1978
USSR,Semi Kazakh,ISC,49.86,78.05,5.3,0,0,0.001,150,wr,Nan,Shaft,29,11,1978
USSR,Semi Kazakh,ISC,49.93,78.77,6,4.3,0,0.001,20,wr,Nan,Tunnel,29,11,1978
FRANCE,Mururoa,ISC,-21.85,-139,5.8,4,0,0,20,wr,Priam,Shaft/Gr,30,11,1978
USSR,Azgir Kazakh,MTM,48,47,0,0,0,0.06,0.06,Pne,Nan,Shaft,30,11,1978
USA,Nts,ISC,37.01,-116.04,0,0,0,0,20,wr,Concentration,Shaft,1,12,1978
USSR,Semi Kazakh,ISC,49.92,78.2,4.8,0,0,0.001,20,wr,Nan,Tunnel,14,12,1978
CHINA,Lop Nor,HFS,41.5,89,0,0,0,0,20,wr,Nan,Atmosph,14,12,1978
USA,Nts,ISC,37.27,-116.41,5.5,0,0.689,20,150,wr,Farm,Shaft,16,12,1978
FRANCE,Mururoa,WTN,-22,-139,5.2,0,0,0,20,wr,Eteocle,Shaft/Gr,17,12,1978
USSR,Azgie Kazakh,ISC,47.78,48.14,5.9,5.2,0,103,103,Pne,Nan,Shaft,18,12,1978
FRANCE,Mururoa,ISC,-21.9,-138.9,4.9,0,0,0,0,wr,Eumee,Shaft/Gr,19,12,1978
USSR,Semi Kazakh,ISC,49.9,78.22,4.7,0,0,0.001,20,wr,Nan,Tunnel,20,12,1978
USSR,Azgir,HFS,48,47,5,0,0,0.5,0.5,Pne,Nan,Shaft,10,1,1979
USSR,Azgir,ISC,47.87,48.06,6,4.6,0,0.001,150,Pne,Nan,Shaft,17,1,1979
USA,Nts,ISC,37.1,-116.01,4.5,0,0.326,0,20,wr,Baccarat,Shaft,24,1,1979
USSR,Semi Kazakh,ISC,50.08,78.88,5.4,0,0,0.001,20,wr,Nan,Shaft,1,2,1979
USA,Nts,ISC,37.1,-116.1,5.5,4.1,0.579,20,150,wr,Quinella,Shaft,8,2,1979
USA,Nts,ISC,37.2,-116.1,4.8,0,0.536,20,150,wr,Kloster,Shaft,15,2,1979
USSR,Semi Kazakh,ISC,49.97,77.74,5.4,0,0,0.001,20,We,Nan,Shaft,16,2,1979
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Penthesilee,Shaft/Gr,1,3,1979
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Philoctete,Shaft/Gr,9,3,1979
USA,Nts,ISC,37.02,-116.02,4.4,0,0,0,20,wr,Memory,Shaft,14,3,1979
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,23,3,1979
FRANCE,Mururoa,ISC,-21.88,-139.04,4.9,0,0,0,20,wr,Agapenor,Shaft/Gr,24,3,1979
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,We,Polydore,Shaft/Gr,4,4,1979
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,10,4,1979
USSR,Semi Kazakh,ISC,49.8,78.12,5.2,0,0,0.001,20,wr,Nan,Tunnel,6,5,1979
USA,Nts,ISC,36.96,-116.01,0,0,0,0,20,wr,Feeezeout,Shaft,11,5,1979
USSR,Semi Kazakh,ISC,49.84,78.19,5.2,0,0,0.001,20,Sam,Nan,Tunnel,31,5,1979
USA,Nts,ISC,37.29,-116.46,5.5,4.4,0.681,20,150,wr,Pepato,Shaft,11,6,1979
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,12,6,1979
FRANCE,Mururoa,ISC,-22.06,-138.64,4.7,0,0,0,20,wr,Pyrrhos,Shaft/Gr,18,6,1979
USA,Nts,ISC,37.11,-116.02,4,0,0.335,0,20,wr,Chess,Shaft,20,6,1979
USSR,Semi Kazakh,ISC,49.89,78.92,6.2,4.4,0,20,150,wr,Nan,Shaft,23,6,1979
USA,Nts,ISC,37.14,-116.08,5,0,0.537,20,150,wr,Fajy,Shaft,28,6,1979
FRANCE,Mueueoa,ISC,-21.81,-138.98,5.4,0,0,0,150,wr,Egisthe,Shaft/Gr,29,6,1979
USSR,Semi Kazakh,ISC,50.05,79.06,5.8,5,0,0.001,20,We,Nan,Shaft,7,7,1979
USSR,Azgir,ISC,47.81,48.07,5.6,5.3,0,0.001,20,Pne,Nan,Shaft,14,7,1979
USSR,Semi Kazakh,ISC,49.9,77.83,5.2,4.2,0,0.001,20,wr,Nan,Shaft,18,7,1979
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,Fms,Nan,Tunnel,18,7,1979
FRANCE,Mururoa,ISC,-21.86,-139,6,4.4,0,0,150,wr,Tydee,Shaft/Gr,25,7,1979
FRANCE,Mururoa,ISC,-21.81,-138.89,4.4,0,0,0,5,wr,Palamede,Shaft/Gr,28,7,1979
USA,Nts,ISC,37.08,-116.07,4.5,0,0.45,20,150,wr,Burzet,Shaft,3,8,1979
USSR,Semi Kazakh,ISC,49.86,78.94,6.1,5.5,0,0.001,150,wr,Nan,Shaft,4,8,1979
USA,Nts,ISC,37.01,-116.01,4.8,0,0.396,20,150,wr,Offshore,Shaft,8,8,1979
USSR,Jakuts Russ,ISC,61.86,122.22,4.9,3.8,0,8.5,8.5,Pne,Kimberlit,Shaft,12,8,1979
USSR,Semi Kazakh,ISC,49.93,78.98,6.1,4.3,0,0.001,150,wr,Nan,Shaft,18,8,1979
UK,Nts,ISC,37.12,-116.07,4.7,0,0.464,20,150,wr,Nessel,Shaft,29,8,1979
USA,Nts,ISC,37.09,-116.05,5.8,4.1,0.64,140,140,wr,Hearts,Shaft,6,9,1979
USSR,Krasno Russ,ISC,64.06,99.62,4.9,0,0,8.5,8.5,Pne,Kimberlit,Shaft,6,9,1979
USA,Nts,ISC,37.15,-116.04,0,0,0.2,0,20,wr,Pera,Shaft,8,9,1979
USSR,Ukeaine,MTM,0,0,0,0,0,0.3,0.3,Pne,Klivazh,Mine,16,9,1979
USSR,Nz Russ,ISC,73.37,54.58,5.7,4.5,0,0.001,150,We,Nan,Tunnel,24,9,1979
USA,Nts,ISC,37.23,-116.36,5.6,4.1,0.64,20,150,We,Sheepshead,Shaft,26,9,1979
USSR,Semi Kazakh,ISC,49.76,78.05,4.5,0,0,0.001,20,We,Nan,Tunnel,27,9,1979
USSR,Tyumen Russ,ISC,60.66,71.44,5.4,3.8,0,22,22,Pne,Kimberlit,Shaft,4,10,1979
USSR,Jakuts Russ,ISC,61.85,113.12,5,0,0,15,15,Pne,Sheksna,Shaft,8,10,1979
USSR,Semi Kazakh,ISC,49.81,78.13,5.2,0,0,0.001,20,wr,Nan,Tunnel,18,10,1979
USSR,Nz Russ,ISC,73.34,54.73,5.8,4.2,0,0.001,150,wr,Nan,Tunnel,18,10,1979
USSR,Azgir Kazakh,ISC,47.79,48.11,5.8,5.2,0,0.001,150,Pne,Nan,Shaft,24,10,1979
USSR,Semi Kazakh,ISC,49.96,79.07,6,4.5,0,0.001,150,wr,Nan,Shaft,28,10,1979
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Chrysotemis,Shaft/Gr,19,11,1979
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Atree,Shaft/Gr,22,11,1979
USA,Nts,ISC,37,-116,3.8,0,0.229,0,20,wr,Backgammon,Shaft,29,11,1979
USSR,Semi Kazakh,ISC,49.81,78.21,4.5,0,0,0.001,20,wr,Nan,Tunnel,30,11,1979
USSR,Semi Kazakh,ISC,49.88,78.84,6,4.6,0,0.001,150,Fms,Nan,Shaft,2,12,1979
USA,Nts,ISC,37.1,-116.1,0,0,0.205,0,20,wr,Azul,Shaft,14,12,1979
USSR,Semi Kazakh,ISC,49.82,78.27,4.7,0,0,0.001,20,wr,Nan,Tunnel,21,12,1979
USSR,Semi Kazakh,ISC,49.93,78.8,6.2,4.4,0,0.001,150,wr,â€¢,Shaft,23,12,1979
FRANCE,Mueueoa,WTN,-22,-139,0,0,0,0,5,We,Thyeste,Shaft/Gr,23,2,1980
USA,Nts,ISC,37.1,-116.1,4.4,0,0.369,0,20,We,Tarko,Shaft,28,2,1980
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Adraste,Shaft/Gr,3,3,1980
USA,Nts,ISC,37.2,-116.1,3.9,0,0.271,0,20,We,Noreo,Shaft,8,3,1980
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,14,3,1980
FRANCE,Mururoa,ISC,-21.86,-138.97,5.7,0,0,0,150,wr,Theese,Shaft/Gr,23,3,1980
FRANCE,Mururoa,ISC,-21.77,-138.88,5.1,0,0,0,20,wr,Boros,Shaft/Gr,1,4,1980
USA,Nts,ISC,37.1,-116.1,4.7,0,0.417,20,150,wr,Liptauer,Shaft,3,4,1980
USSR,Semi Kazakh,ISC,50,77.86,4.9,0,0,0.001,20,wr,Nan,Shaft,4,4,1980
FRANCE,Mururoa,ISC,-22.1,-138.7,4.5,0,0,0,20,wr,Pelops,Shaft/Gr,4,4,1980
USSR,Semi Kazakh,ISC,49.822,78.08,5,0,0,0.001,20,wr,Nan,Tunnel,10,4,1980
USA,Nts,ISC,37.1,-116,5.3,4.2,0.579,20,150,wr,Pyramid,Shaft,16,4,1980
USSR,Semi Kazakh,ISC,49.96,78.81,5.5,0,0,0.001,20,wr,Nan,Shaft,25,4,1980
UK,Nts,ISC,37.2,-116.4,5.4,4.2,0.633,20.6,150,We,Colwick,Shaft,26,4,1980
USA,Nts,ISC,37.1,-116,4.4,0,0.351,6,20,We,Canfield,Shaft,2,5,1980
USSR,Semi Kazakh,ISC,49.75,78.11,5.5,0,0,0.001,20,wr,Nan,Tunnel,22,5,1980
USA,Nts,ISC,37,-116,0,0,0.335,0,20,wr,Flora,Shaft,22,5,1980
USSR,Semi Kazakh,ISC,49.95,79.05,5.6,0,0,20,150,wr,Nan,Shaft,12,6,1980
USA,Nts,ISC,37.3,-116.5,5.6,0,0.645,20,150,wr,Kash,Shaft,12,6,1980
